//JobNo,Skill-ID,MaxLv{,BaseLvReq,JobLvReq},Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//Novice
4239,2591,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_SUNSTANCE#太陽英姿#
4239,2592,10,2593,7,0,0,0,0,0,0,0,0,0,0 // SJ_SOLARBURST#太陽爆炸#
4239,2593,7,2591,1,0,0,0,0,0,0,0,0,0,0 // SJ_PROMINENCEKICK#紅焰腳#
4239,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#

//Soul Reaper
4240,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4240,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4240,411,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_RUN#跑步#
4240,412,1,413,1,0,0,0,0,0,0,0,0,0,0 // TK_READYSTORM#迴旋準備#
4240,413,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_STORMKICK#迴旋踢#
4240,414,1,415,1,0,0,0,0,0,0,0,0,0,0 // TK_READYDOWN#砸踢準備#
4240,415,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_DOWNKICK#砸踢#
4240,416,1,417,1,0,0,0,0,0,0,0,0,0,0 // TK_READYTURN#踢準備#
4240,417,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_TURNKICK#轉身踢#
4240,418,1,419,1,0,0,0,0,0,0,0,0,0,0 // TK_READYCOUNTER#還擊準備#
4240,419,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_COUNTER#還擊踢#
4240,420,1,421,7,0,0,0,0,0,0,0,0,0,0 // TK_DODGE#落法#
4240,421,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_JUMPKICK#飛腳踢#
4240,422,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HPTIME#平安的休息#
4240,423,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_SPTIME#快樂的休息#
4240,424,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_POWER#加油#
4240,425,7,422,5,423,5,424,5,0,0,0,0,0,0 // TK_SEVENWIND#溫暖的風#
4240,426,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HIGHJUMP#跳高#
4240,493,1,424,5,0,0,0,0,0,0,0,0,0,0 // TK_MISSION#太拳任務#
4240,445,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_ALCHEMIST#鍊金術師的靈魂#
4240,447,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_MONK#武道家的靈魂#
4240,448,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_STAR#拳聖的靈魂#
4240,449,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_SAGE#賢者的靈魂#
4240,450,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_CRUSADER#十字軍的靈魂#
4240,451,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_SUPERNOVICE#超級初學者的靈魂#
4240,452,5,450,1,0,0,0,0,0,0,0,0,0,0 // SL_KNIGHT#騎士的靈魂#
4240,453,5,449,1,0,0,0,0,0,0,0,0,0,0 // SL_WIZARD#巫師的靈魂#
4240,454,5,447,1,0,0,0,0,0,0,0,0,0,0 // SL_PRIEST#祭司的靈魂#
4240,455,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_BARDDANCER#吟遊詩人和舞孃的靈魂#
4240,456,5,457,1,0,0,0,0,0,0,0,0,0,0 // SL_ROGUE#流氓的靈魂#
4240,457,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_ASSASIN#刺客的靈魂#
4240,458,5,445,1,0,0,0,0,0,0,0,0,0,0 // SL_BLACKSMITH#鐵匠的靈魂#
4240,460,5,455,1,0,0,0,0,0,0,0,0,0,0 // SL_HUNTER#獵人的靈魂#
4240,461,5,448,1,0,0,0,0,0,0,0,0,0,0 // SL_SOULLINKER#悟靈士的靈魂#
4240,462,7,454,1,0,0,0,0,0,0,0,0,0,0 // SL_KAIZEL#凱易哲#
4240,463,7,454,1,450,1,0,0,0,0,0,0,0,0 // SL_KAAHI#凱阿希#
4240,464,3,456,1,0,0,0,0,0,0,0,0,0,0 // SL_KAUPE#凱誣僕#
4240,465,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_KAITE#凱易特#
4240,466,7,423,1,0,0,0,0,0,0,0,0,0,0 // SL_KAINA#凱易娜#
4240,467,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_STIN#艾斯提#
4240,468,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_STUN#艾斯敦#
4240,469,10,467,7,468,7,0,0,0,0,0,0,0,0 // SL_SMA#艾斯麻#
4240,470,7,454,1,0,0,0,0,0,0,0,0,0,0 // SL_SWOO#艾斯誣#
4240,471,3,452,1,0,0,0,0,0,0,0,0,0,0 // SL_SKE#艾斯克#
4240,472,3,447,1,0,0,0,0,0,0,0,0,0,0 // SL_SKA#艾斯卡#
4240,494,5,451,1,0,0,0,0,0,0,0,0,0,0 // SL_HIGH#一轉上等職業的靈魂#
4240,2596,5,2608,2,0,0,0,0,0,0,0,0,0,0 // SP_SOULGOLEM#巨人靈魂#
4240,2597,5,2605,5,0,0,0,0,0,0,0,0,0,0 // SP_SOULSHADOW#影子靈魂#
4240,2598,5,2608,2,0,0,0,0,0,0,0,0,0,0 // SP_SOULFALCON#隼鷹靈魂#
4240,2599,5,2605,5,0,0,0,0,0,0,0,0,0,0 // SP_SOULFAIRY#精靈靈魂#
4240,2600,10,2601,3,0,0,0,0,0,0,0,0,0,0 // SP_CURSEEXPLOSION#邪靈爆炸#
4240,2601,5,2607,3,0,0,0,0,0,0,0,0,0,0 // SP_SOULCURSE#邪惡靈魂詛咒#
4240,2602,10,2603,1,0,0,0,0,0,0,0,0,0,0 // SP_SPA#艾斯帕#
4240,2603,5,2607,3,0,0,0,0,0,0,0,0,0,0 // SP_SHA#艾斯哈#
4240,2604,10,2602,3,0,0,0,0,0,0,0,0,0,0 // SP_SWHOO#艾斯核#
4240,2605,7,2611,3,0,0,0,0,0,0,0,0,0,0 // SP_SOULUNITY#靈魂集結#
4240,2606,5,2602,10,2603,5,0,0,0,0,0,0,0,0 // SP_SOULDIVISION#靈魂分裂#
4240,2607,5,2609,1,0,0,0,0,0,0,0,0,0,0 // SP_SOULREAPER#靈魂收割#
4240,2608,3,2611,3,2612,3,0,0,0,0,0,0,0,0 // SP_SOULREVOLVE#靈魂循環#
4240,2609,5,0,0,0,0,0,0,0,0,0,0,0,0 // SP_SOULCOLLECT#靈魂蓄積#
4240,2610,5,2596,1,2597,1,2598,1,2599,1,2600,2,0,0 // SP_SOULEXPLOSION#靈魂引爆#
4240,2611,5,2609,1,0,0,0,0,0,0,0,0,0,0 // SP_SOULENERGY#靈魂能量研究#
4240,2612,5,2611,1,0,0,0,0,0,0,0,0,0,0 // SP_KAUTE#凱渥特#
4240,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#

//Baby Star Emperor
4241,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4241,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4241,411,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_RUN#跑步#
4241,412,1,413,1,0,0,0,0,0,0,0,0,0,0 // TK_READYSTORM#迴旋準備#
4241,413,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_STORMKICK#迴旋踢#
4241,414,1,415,1,0,0,0,0,0,0,0,0,0,0 // TK_READYDOWN#砸踢準備#
4241,415,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_DOWNKICK#砸踢#
4241,416,1,417,1,0,0,0,0,0,0,0,0,0,0 // TK_READYTURN#踢準備#
4241,417,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_TURNKICK#轉身踢#
4241,418,1,419,1,0,0,0,0,0,0,0,0,0,0 // TK_READYCOUNTER#還擊準備#
4241,419,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_COUNTER#還擊踢#
4241,420,1,421,7,0,0,0,0,0,0,0,0,0,0 // TK_DODGE#落法#
4241,421,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_JUMPKICK#飛腳踢#
4241,422,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HPTIME#平安的休息#
4241,423,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_SPTIME#快樂的休息#
4241,424,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_POWER#加油#
4241,425,7,422,5,423,5,424,5,0,0,0,0,0,0 // TK_SEVENWIND#溫暖的風#
4241,426,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HIGHJUMP#跳高#
4241,493,1,424,5,0,0,0,0,0,0,0,0,0,0 // TK_MISSION#太拳任務#
4241,427,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_FEEL#太陽和月亮和星星的感覺#
4241,428,3,427,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_WARM#太陽的溫暖#
4241,429,3,427,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_WARM#月亮的溫暖#
4241,430,3,427,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_WARM#星星的溫暖#
4241,431,4,427,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_COMFORT#太陽的平安感#
4241,432,4,427,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_COMFORT#月亮的平安感#
4241,433,4,427,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_COMFORT#星星的平安感#
4241,434,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_HATE#太陽和月亮和星星的憎惡#
4241,435,3,434,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_ANGER#太陽的憤怒#
4241,436,3,434,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_ANGER#月亮的憤怒#
4241,437,3,434,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_ANGER#星星的憤怒#
4241,438,5,427,1,434,1,0,0,0,0,0,0,0,0 // SG_SUN_BLESS#太陽的祝福#
4241,439,5,427,2,434,2,0,0,0,0,0,0,0,0 // SG_MOON_BLESS#月亮的祝福#
4241,440,5,427,3,434,3,0,0,0,0,0,0,0,0 // SG_STAR_BLESS#星星的祝福#
4241,441,10,0,0,0,0,0,0,0,0,0,0,0,0 // SG_DEVIL#太陽和月亮和星星的惡魔#
4241,442,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_FRIEND#太陽和月亮和星星的朋友#
4241,443,10,0,0,0,0,0,0,0,0,0,0,0,0 // SG_KNOWLEDGE#太陽和月亮和星星的知識#
4241,444,1,443,9,0,0,0,0,0,0,0,0,0,0 // SG_FUSION#太陽和月亮和星星的融合#
4241,2574,5,2576,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFMOON#月亮光輝#
4241,2575,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_LUNARSTANCE#月亮英姿#
4241,2576,10,2579,7,0,0,0,0,0,0,0,0,0,0 // SJ_FULLMOONKICK#滿月腳#
4241,2577,5,2584,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFSTAR#星星光輝#
4241,2578,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_STARSTANCE#星星英姿#
4241,2579,7,2575,1,0,0,0,0,0,0,0,0,0,0 // SJ_NEWMOONKICK#朔月腳#
4241,2580,7,2578,1,0,0,0,0,0,0,0,0,0,0 // SJ_FLASHKICK#閃光腳#
4241,2581,5,2582,5,2583,3,0,0,0,0,0,0,0,0 // SJ_STAREMPEROR#拳皇降臨#
4241,2582,5,2583,1,0,0,0,0,0,0,0,0,0,0 // SJ_NOVAEXPLOSING#新星爆炸#
4241,2583,3,2575,3,2578,3,2591,3,0,0,0,0,0,0 // SJ_UNIVERSESTANCE#宇宙英姿#
4241,2584,10,2580,7,0,0,0,0,0,0,0,0,0,0 // SJ_FALLINGSTAR#流星殞落#
4241,2585,1,2583,1,0,0,0,0,0,0,0,0,0,0 // SJ_GRAVITYCONTROL#重力調整#
4241,2586,5,2581,3,2588,3,0,0,0,0,0,0,0,0 // SJ_BOOKOFDIMENSION#次元之書#
4241,2587,5,2581,3,2588,3,0,0,0,0,0,0,0,0 // SJ_BOOKOFCREATINGSTAR#創星之書#
4241,2588,3,427,3,434,3,0,0,0,0,0,0,0,0 // SJ_DOCUMENT#淨化太陽和月亮和星星的紀錄#
4241,2589,1,441,10,0,0,0,0,0,0,0,0,0,0 // SJ_PURIFY#淨化太陽和月亮和星星的淨化#
4241,2590,5,2592,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFSUN#太陽光輝#
4241,2591,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_SUNSTANCE#太陽英姿#
4241,2592,10,2593,7,0,0,0,0,0,0,0,0,0,0 // SJ_SOLARBURST#太陽爆炸#
4241,2593,7,2591,1,0,0,0,0,0,0,0,0,0,0 // SJ_PROMINENCEKICK#紅焰腳#
4241,408,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_BABY#爸媽我愛您#
4241,409,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLPARENT#爸媽我想念您#
4241,5065,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CHEERUP#爸比媽咪請加油#

//Baby Soul Reaper
4242,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4242,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4242,411,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_RUN#跑步#
4242,412,1,413,1,0,0,0,0,0,0,0,0,0,0 // TK_READYSTORM#迴旋準備#
4242,413,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_STORMKICK#迴旋踢#
4242,414,1,415,1,0,0,0,0,0,0,0,0,0,0 // TK_READYDOWN#砸踢準備#
4242,415,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_DOWNKICK#砸踢#
4242,416,1,417,1,0,0,0,0,0,0,0,0,0,0 // TK_READYTURN#踢準備#
4242,417,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_TURNKICK#轉身踢#
4242,418,1,419,1,0,0,0,0,0,0,0,0,0,0 // TK_READYCOUNTER#還擊準備#
4242,419,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_COUNTER#還擊踢#
4242,420,1,421,7,0,0,0,0,0,0,0,0,0,0 // TK_DODGE#落法#
4242,421,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_JUMPKICK#飛腳踢#
4242,422,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HPTIME#平安的休息#
4242,423,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_SPTIME#快樂的休息#
4242,424,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_POWER#加油#
4242,425,7,422,5,423,5,424,5,0,0,0,0,0,0 // TK_SEVENWIND#溫暖的風#
4242,426,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HIGHJUMP#跳高#
4242,493,1,424,5,0,0,0,0,0,0,0,0,0,0 // TK_MISSION#太拳任務#
4242,445,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_ALCHEMIST#鍊金術師的靈魂#
4242,447,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_MONK#武道家的靈魂#
4242,448,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_STAR#拳聖的靈魂#
4242,449,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_SAGE#賢者的靈魂#
4242,450,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_CRUSADER#十字軍的靈魂#
4242,451,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_SUPERNOVICE#超級初學者的靈魂#
4242,452,5,450,1,0,0,0,0,0,0,0,0,0,0 // SL_KNIGHT#騎士的靈魂#
4242,453,5,449,1,0,0,0,0,0,0,0,0,0,0 // SL_WIZARD#巫師的靈魂#
4242,454,5,447,1,0,0,0,0,0,0,0,0,0,0 // SL_PRIEST#祭司的靈魂#
4242,455,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_BARDDANCER#吟遊詩人和舞孃的靈魂#
4242,456,5,457,1,0,0,0,0,0,0,0,0,0,0 // SL_ROGUE#流氓的靈魂#
4242,457,5,0,0,0,0,0,0,0,0,0,0,0,0 // SL_ASSASIN#刺客的靈魂#
4242,458,5,445,1,0,0,0,0,0,0,0,0,0,0 // SL_BLACKSMITH#鐵匠的靈魂#
4242,460,5,455,1,0,0,0,0,0,0,0,0,0,0 // SL_HUNTER#獵人的靈魂#
4242,461,5,448,1,0,0,0,0,0,0,0,0,0,0 // SL_SOULLINKER#悟靈士的靈魂#
4242,462,7,454,1,0,0,0,0,0,0,0,0,0,0 // SL_KAIZEL#凱易哲#
4242,463,7,454,1,450,1,0,0,0,0,0,0,0,0 // SL_KAAHI#凱阿希#
4242,464,3,456,1,0,0,0,0,0,0,0,0,0,0 // SL_KAUPE#凱誣僕#
4242,465,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_KAITE#凱易特#
4242,466,7,423,1,0,0,0,0,0,0,0,0,0,0 // SL_KAINA#凱易娜#
4242,467,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_STIN#艾斯提#
4242,468,7,453,1,0,0,0,0,0,0,0,0,0,0 // SL_STUN#艾斯敦#
4242,469,10,467,7,468,7,0,0,0,0,0,0,0,0 // SL_SMA#艾斯麻#
4242,470,7,454,1,0,0,0,0,0,0,0,0,0,0 // SL_SWOO#艾斯誣#
4242,471,3,452,1,0,0,0,0,0,0,0,0,0,0 // SL_SKE#艾斯克#
4242,472,3,447,1,0,0,0,0,0,0,0,0,0,0 // SL_SKA#艾斯卡#
4242,494,5,451,1,0,0,0,0,0,0,0,0,0,0 // SL_HIGH#一轉上等職業的靈魂#
4242,2596,5,2608,2,0,0,0,0,0,0,0,0,0,0 // SP_SOULGOLEM#巨人靈魂#
4242,2597,5,2605,5,0,0,0,0,0,0,0,0,0,0 // SP_SOULSHADOW#影子靈魂#
4242,2598,5,2608,2,0,0,0,0,0,0,0,0,0,0 // SP_SOULFALCON#隼鷹靈魂#
4242,2599,5,2605,5,0,0,0,0,0,0,0,0,0,0 // SP_SOULFAIRY#精靈靈魂#
4242,2600,10,2601,3,0,0,0,0,0,0,0,0,0,0 // SP_CURSEEXPLOSION#邪靈爆炸#
4242,2601,5,2607,3,0,0,0,0,0,0,0,0,0,0 // SP_SOULCURSE#邪惡靈魂詛咒#
4242,2602,10,2603,1,0,0,0,0,0,0,0,0,0,0 // SP_SPA#艾斯帕#
4242,2603,5,2607,3,0,0,0,0,0,0,0,0,0,0 // SP_SHA#艾斯哈#
4242,2604,10,2602,3,0,0,0,0,0,0,0,0,0,0 // SP_SWHOO#艾斯核#
4242,2605,7,2611,3,0,0,0,0,0,0,0,0,0,0 // SP_SOULUNITY#靈魂集結#
4242,2606,5,2602,10,2603,5,0,0,0,0,0,0,0,0 // SP_SOULDIVISION#靈魂分裂#
4242,2607,5,2609,1,0,0,0,0,0,0,0,0,0,0 // SP_SOULREAPER#靈魂收割#
4242,2608,3,2611,3,2612,3,0,0,0,0,0,0,0,0 // SP_SOULREVOLVE#靈魂循環#
4242,2609,5,0,0,0,0,0,0,0,0,0,0,0,0 // SP_SOULCOLLECT#靈魂蓄積#
4242,2610,5,2596,1,2597,1,2598,1,2599,1,2600,2,0,0 // SP_SOULEXPLOSION#靈魂引爆#
4242,2611,5,2609,1,0,0,0,0,0,0,0,0,0,0 // SP_SOULENERGY#靈魂能量研究#
4242,2612,5,2611,1,0,0,0,0,0,0,0,0,0,0 // SP_KAUTE#凱渥特#
4242,408,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_BABY#爸媽我愛您#
4242,409,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLPARENT#爸媽我想念您#
4242,5065,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CHEERUP#爸比媽咪請加油#

//Star Emperor (Union)
4243,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4243,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4243,411,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_RUN#跑步#
4243,412,1,413,1,0,0,0,0,0,0,0,0,0,0 // TK_READYSTORM#迴旋準備#
4243,413,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_STORMKICK#迴旋踢#
4243,414,1,415,1,0,0,0,0,0,0,0,0,0,0 // TK_READYDOWN#砸踢準備#
4243,415,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_DOWNKICK#砸踢#
4243,416,1,417,1,0,0,0,0,0,0,0,0,0,0 // TK_READYTURN#踢準備#
4243,417,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_TURNKICK#轉身踢#
4243,418,1,419,1,0,0,0,0,0,0,0,0,0,0 // TK_READYCOUNTER#還擊準備#
4243,419,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_COUNTER#還擊踢#
4243,420,1,421,7,0,0,0,0,0,0,0,0,0,0 // TK_DODGE#落法#
4243,421,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_JUMPKICK#飛腳踢#
4243,422,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HPTIME#平安的休息#
4243,423,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_SPTIME#快樂的休息#
4243,424,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_POWER#加油#
4243,425,7,422,5,423,5,424,5,0,0,0,0,0,0 // TK_SEVENWIND#溫暖的風#
4243,426,5,0,0,0,0,0,0,0,0,0,0,0,0 // TK_HIGHJUMP#跳高#
4243,493,1,424,5,0,0,0,0,0,0,0,0,0,0 // TK_MISSION#太拳任務#
4243,427,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_FEEL#太陽和月亮和星星的感覺#
4243,428,3,427,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_WARM#太陽的溫暖#
4243,429,3,427,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_WARM#月亮的溫暖#
4243,430,3,427,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_WARM#星星的溫暖#
4243,431,4,427,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_COMFORT#太陽的平安感#
4243,432,4,427,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_COMFORT#月亮的平安感#
4243,433,4,427,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_COMFORT#星星的平安感#
4243,434,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_HATE#太陽和月亮和星星的憎惡#
4243,435,3,434,1,0,0,0,0,0,0,0,0,0,0 // SG_SUN_ANGER#太陽的憤怒#
4243,436,3,434,2,0,0,0,0,0,0,0,0,0,0 // SG_MOON_ANGER#月亮的憤怒#
4243,437,3,434,3,0,0,0,0,0,0,0,0,0,0 // SG_STAR_ANGER#星星的憤怒#
4243,438,5,427,1,434,1,0,0,0,0,0,0,0,0 // SG_SUN_BLESS#太陽的祝福#
4243,439,5,427,2,434,2,0,0,0,0,0,0,0,0 // SG_MOON_BLESS#月亮的祝福#
4243,440,5,427,3,434,3,0,0,0,0,0,0,0,0 // SG_STAR_BLESS#星星的祝福#
4243,441,10,0,0,0,0,0,0,0,0,0,0,0,0 // SG_DEVIL#太陽和月亮和星星的惡魔#
4243,442,3,0,0,0,0,0,0,0,0,0,0,0,0 // SG_FRIEND#太陽和月亮和星星的朋友#
4243,443,10,0,0,0,0,0,0,0,0,0,0,0,0 // SG_KNOWLEDGE#太陽和月亮和星星的知識#
4243,444,1,443,9,0,0,0,0,0,0,0,0,0,0 // SG_FUSION#太陽和月亮和星星的融合#
4243,2574,5,2576,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFMOON#月亮光輝#
4243,2575,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_LUNARSTANCE#月亮英姿#
4243,2576,10,2579,7,0,0,0,0,0,0,0,0,0,0 // SJ_FULLMOONKICK#滿月腳#
4243,2577,5,2584,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFSTAR#星星光輝#
4243,2578,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_STARSTANCE#星星英姿#
4243,2579,7,2575,1,0,0,0,0,0,0,0,0,0,0 // SJ_NEWMOONKICK#朔月腳#
4243,2580,7,2578,1,0,0,0,0,0,0,0,0,0,0 // SJ_FLASHKICK#閃光腳#
4243,2581,5,2582,5,2583,3,0,0,0,0,0,0,0,0 // SJ_STAREMPEROR#拳皇降臨#
4243,2582,5,2583,1,0,0,0,0,0,0,0,0,0,0 // SJ_NOVAEXPLOSING#新星爆炸#
4243,2583,3,2575,3,2578,3,2591,3,0,0,0,0,0,0 // SJ_UNIVERSESTANCE#宇宙英姿#
4243,2584,10,2580,7,0,0,0,0,0,0,0,0,0,0 // SJ_FALLINGSTAR#流星殞落#
4243,2585,1,2583,1,0,0,0,0,0,0,0,0,0,0 // SJ_GRAVITYCONTROL#重力調整#
4243,2586,5,2581,3,2588,3,0,0,0,0,0,0,0,0 // SJ_BOOKOFDIMENSION#次元之書#
4243,2587,5,2581,3,2588,3,0,0,0,0,0,0,0,0 // SJ_BOOKOFCREATINGSTAR#創星之書#
4243,2588,3,427,3,434,3,0,0,0,0,0,0,0,0 // SJ_DOCUMENT#淨化太陽和月亮和星星的紀錄#
4243,2589,1,441,10,0,0,0,0,0,0,0,0,0,0 // SJ_PURIFY#淨化太陽和月亮和星星的淨化#
4243,2590,5,2592,3,0,0,0,0,0,0,0,0,0,0 // SJ_LIGHTOFSUN#太陽光輝#
4243,2591,3,2588,1,0,0,0,0,0,0,0,0,0,0 // SJ_SUNSTANCE#太陽英姿#
4243,2592,10,2593,7,0,0,0,0,0,0,0,0,0,0 // SJ_SOLARBURST#太陽爆炸#
4243,2593,7,2591,1,0,0,0,0,0,0,0,0,0,0 // SJ_PROMINENCEKICK#紅焰腳#
4243,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#

//Baby Star Emperor (Union)
4244,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4244,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4244,411,10,0,0,0,0,0,0,0,0,0,0,0,0 // TK_RUN#跑步#
4244,412,1,413,1,0,0,0,0,0,0,0,0,0,0 // TK_READYSTORM#迴旋準備#
4244,413,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_STORMKICK#迴旋踢#
4244,414,1,415,1,0,0,0,0,0,0,0,0,0,0 // TK_READYDOWN#砸踢準備#
4244,415,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_DOWNKICK#砸踢#
4244,416,1,417,1,0,0,0,0,0,0,0,0,0,0 // TK_READYTURN#踢準備#
4244,417,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_TURNKICK#轉身踢#
4244,418,1,419,1,0,0,0,0,0,0,0,0,0,0 // TK_READYCOUNTER#還擊準備#
4244,419,7,0,0,0,0,0,0,0,0,0,0,0,0 // TK_COUNTER#還擊踢#
4244,420,1,421,7,0,0,0,0,0,0,0,0,0,0 // TK_DODGE#落法#
